"SNUM","DOMSOI","ID","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19","Long","Lat","GroupCat","species","TEST_LOCALE"
4801,"Kk",373,193,185,66,3252,326,49,277,221,175,227,145,352,83,3,100,227,12,149,22,-102.926835,24.086495,"nelsoni","nelsoni",NA
4801,"Kk",374,189,187,65,3405,326,42,284,218,170,225,139,364,86,3,101,242,11,145,22,-103.01944,23.99389,"nelsoni","nelsoni",NA
4750,"I",375,171,188,68,3168,306,31,275,199,158,206,126,326,61,5,67,158,20,149,35,-101.6445933,23.9859567,"nelsoni","nelsoni",NA
4801,"Kk",376,190,186,65,3395,326,44,282,221,172,226,141,348,76,4,96,220,12,203,22,-102.8893066,23.9695834,"nelsoni","nelsoni",NA
5051,"Xk",377,173,183,65,3380,309,30,279,202,162,210,126,334,59,8,60,148,38,127,43,-100.836,23.845,"nelsoni","nelsoni",NA
4749,"I",378,173,174,66,3123,299,36,263,199,141,207,128,393,61,10,58,169,43,156,44,-100.522367,23.838771,"nelsoni","nelsoni",NA
4749,"I",379,180,174,65,3288,306,40,266,208,147,215,133,423,67,11,60,188,42,168,44,-100.558892,23.816201,"nelsoni","nelsoni",NA
5051,"Xk",380,183,173,64,3406,310,41,269,212,137,219,134,441,70,11,63,197,42,192,44,-100.64361,23.7910747,"nelsoni","nelsoni",NA
4801,"Kk",381,179,190,65,3437,317,29,288,210,160,216,129,386,85,4,92,241,14,217,33,-102.9849428,23.7710528,"nelsoni","nelsoni",NA
4801,"Kk",382,165,182,65,3460,300,22,278,196,150,204,117,329,64,5,75,172,21,159,32,-102.472,23.747,"nelsoni","nelsoni",NA
4750,"I",383,169,186,68,2955,301,31,270,194,160,203,129,347,68,4,70,173,20,164,42,-101.71472,23.7413682,"nelsoni","nelsoni",NA
4750,"I",384,165,186,69,2904,296,28,268,189,155,197,125,335,62,3,67,164,19,153,43,-101.7667244,23.7369944,"nelsoni","nelsoni",NA
4801,"Kk",385,163,186,69,2884,294,26,268,187,153,195,123,338,65,3,67,169,19,156,42,-101.87444,23.7153371,"nelsoni","nelsoni",NA
4801,"Kk",386,166,187,67,3219,301,23,278,194,154,203,122,342,74,5,75,179,21,165,36,-102.244013,23.691363,"nelsoni","nelsoni",NA
4832,"Kl",387,189,167,66,3085,307,54,253,216,159,221,145,472,77,12,64,214,42,206,44,-100.1948315,23.67222,"nelsoni","nelsoni",NA
5051,"Xk",388,190,165,62,3463,313,51,262,226,155,226,141,470,76,11,64,207,40,195,43,-100.64361,23.64556,"nelsoni","nelsoni",NA
5013,"Re",389,163,183,64,3356,300,15,285,191,146,201,115,560,129,4,96,348,14,214,56,-103.418,23.645,"nelsoni","nelsoni",NA
5013,"Re",390,145,166,61,3406,276,6,270,173,129,185,98,590,138,5,99,381,17,231,46,-103.792825,23.634748,"nelsoni","nelsoni",NA
5051,"Xk",391,192,164,62,3481,315,54,261,228,157,228,142,462,74,10,64,200,39,190,44,-100.635,23.597,"nelsoni","nelsoni",NA
5028,"Tv",392,167,166,60,3633,298,25,273,197,150,208,116,522,135,3,105,345,14,206,37,-103.866961,23.577027,"nelsoni","nelsoni",NA
4832,"Kl",393,173,156,63,2963,289,45,244,205,134,205,131,483,76,12,59,207,52,207,52,-99.7538889,23.5763889,"nelsoni","nelsoni",NA
4801,"Kk",394,173,189,67,3135,307,28,279,200,162,208,130,354,77,5,76,188,21,168,37,-102.0958727,23.5474673,"nelsoni","nelsoni",NA
5051,"Xk",395,197,164,62,3524,320,58,262,228,162,234,147,424,68,8,58,180,39,165,47,-100.62111,23.51972,"nelsoni","nelsoni",NA
5028,"Tv",396,160,164,60,3547,289,19,270,189,143,200,110,572,142,4,105,383,16,229,43,-103.8496953,23.5064147,"nelsoni","nelsoni",NA
4801,"Kk",397,174,191,67,3125,310,28,282,201,163,210,132,354,74,5,74,187,22,165,38,-102.14861,23.49755,"nelsoni","nelsoni",NA
3504,"I",398,213,139,57,3645,322,82,240,246,162,251,162,487,91,10,68,221,38,206,38,-99.3802778,23.4636111,"nelsoni","nelsoni",NA
3504,"I",399,213,138,57,3602,322,84,238,246,164,251,164,500,90,10,68,230,38,209,38,-99.3802778,23.4052778,"nelsoni","nelsoni",NA
3504,"I",400,213,138,57,3602,322,84,238,246,164,251,164,500,90,10,68,230,38,209,38,-99.3802778,23.4052778,"nelsoni","nelsoni",NA
3504,"I",401,213,138,57,3602,322,84,238,246,164,251,164,500,90,10,68,230,38,209,38,-99.3802778,23.4052778,"nelsoni","nelsoni",NA
4801,"Kk",402,166,188,65,3397,305,16,289,196,150,204,118,409,87,5,87,242,18,160,36,-102.8675,23.3835674,"nelsoni","nelsoni",NA
4801,"Kk",403,176,194,67,3138,314,27,287,203,165,211,134,365,75,4,75,196,21,125,38,-102.242534,23.3644274,"nelsoni","nelsoni",NA
4801,"Kk",404,176,194,67,3138,314,27,287,203,165,211,134,365,75,4,75,196,21,125,38,-102.242534,23.3644274,"nelsoni","nelsoni",NA
4801,"Kk",405,175,195,67,3208,314,23,291,202,162,210,131,370,77,4,76,199,21,129,38,-102.302752,23.360128,"nelsoni","nelsoni",NA
4801,"Kk",406,177,193,67,3117,315,28,287,204,166,212,135,362,73,5,74,195,22,124,38,-102.2012731,23.3539664,"nelsoni","nelsoni",NA
4801,"Kk",407,162,187,65,3301,301,15,286,190,147,199,116,406,85,4,87,236,17,160,35,-102.7801912,23.3501777,"nelsoni","nelsoni",NA
4801,"Kk",408,162,187,65,3301,301,15,286,190,147,199,116,406,85,4,87,236,17,160,35,-102.7656397,23.3501777,"nelsoni","nelsoni",NA
5051,"Xk",409,190,162,62,3402,315,55,260,224,155,226,141,476,79,10,63,205,41,204,47,-100.0744444,23.3413889,"nelsoni","nelsoni",NA
5013,"Re",410,155,164,61,3421,283,16,267,183,138,194,107,560,136,4,102,363,16,223,49,-103.75611,23.337841,"nelsoni","nelsoni",NA
5013,"Re",411,164,165,61,3514,292,23,269,193,147,204,115,535,131,3,100,344,16,211,46,-103.75611,23.3242753,"nelsoni","nelsoni",NA
4750,"I",412,165,186,64,3385,302,15,287,195,149,203,118,445,101,5,91,269,18,173,42,-103.11167,23.3091324,"nelsoni","nelsoni",NA
4832,"Kl",413,195,146,59,3405,307,61,246,223,147,230,147,575,108,11,74,262,40,244,40,-99.552008,23.30205,"nelsoni","nelsoni",NA
4801,"Kk",414,176,196,67,3218,316,24,292,203,163,212,132,389,80,4,78,214,20,137,39,-102.35167,23.29167,"nelsoni","nelsoni",NA
4801,"Kk",415,177,196,67,3177,317,25,292,204,165,213,133,400,81,5,77,219,22,141,40,-102.3310911,23.2710911,"nelsoni","nelsoni",NA
4695,"E",416,167,156,63,2883,286,42,244,198,137,198,125,526,86,10,63,229,48,229,55,-99.9563889,23.2402778,"nelsoni","nelsoni",NA
4801,"Kk",417,163,184,64,3312,301,15,286,190,149,200,117,414,91,5,89,246,18,159,36,-102.8675,23.2298228,"nelsoni","nelsoni",NA
4801,"Kk",418,160,182,64,3262,297,13,284,186,146,196,114,421,96,5,89,252,18,160,38,-102.896551,23.209184,"nelsoni","nelsoni",NA
4801,"Kk",419,163,182,63,3321,300,14,286,189,148,199,116,418,95,5,92,251,18,158,35,-102.886707,23.194313,"nelsoni","nelsoni",NA
4801,"Kk",420,174,192,66,3191,313,25,288,200,161,209,129,403,90,2,84,226,15,172,38,-102.475,23.18111,"nelsoni","nelsoni",NA
4801,"Kk",421,175,193,66,3184,315,26,289,202,163,211,131,403,85,2,83,226,16,165,38,-102.448211,23.167801,"nelsoni","nelsoni",NA
4801,"Kk",422,176,193,66,3169,316,27,289,202,164,211,132,406,86,3,85,229,17,167,38,-102.443381,23.165398,"nelsoni","nelsoni",NA
4695,"E",423,197,149,59,3377,313,62,251,230,149,232,149,526,97,10,74,252,39,225,39,-99.7083333,23.1197222,"nelsoni","nelsoni",NA
4801,"Kk",424,174,187,68,2772,306,33,273,195,165,204,135,369,67,5,74,191,22,144,37,-102.026,23.035,"nelsoni","nelsoni",NA
5008,"Re",425,203,147,58,3403,317,67,250,230,167,238,154,520,93,11,74,260,39,218,39,-99.7083333,23.0027778,"nelsoni","nelsoni",NA
5008,"Re",426,203,147,58,3403,317,67,250,230,167,238,154,520,93,11,74,260,39,218,39,-99.7083333,23.0027778,"nelsoni","nelsoni",NA
5008,"Re",427,203,147,58,3403,317,67,250,230,167,238,154,520,93,11,74,260,39,218,39,-99.7083333,23.0027778,"nelsoni","nelsoni",NA
5008,"Re",428,213,147,58,3489,328,75,253,240,177,248,163,477,90,9,74,241,35,209,38,-99.8052778,22.9097222,"nelsoni","nelsoni",NA
5008,"Re",429,212,160,60,3446,335,71,264,246,177,246,162,385,70,8,63,178,39,178,41,-100.213,22.866,"nelsoni","nelsoni",NA
5008,"Re",430,216,158,59,3533,338,74,264,251,181,251,165,368,66,7,63,172,37,172,38,-100.149,22.859,"nelsoni","nelsoni",NA
5008,"Re",431,217,149,58,3549,334,78,256,245,181,253,166,494,90,9,71,242,38,218,40,-99.8916667,22.8269444,"nelsoni","nelsoni",NA
5008,"Re",432,218,156,59,3556,340,77,263,254,183,254,167,397,70,7,64,184,36,184,37,-100.094,22.824,"nelsoni","nelsoni",NA
4750,"I",433,162,174,65,2829,290,25,265,183,151,193,122,411,86,3,90,246,12,163,41,-102.6267272,22.8231172,"nelsoni","nelsoni",NA
4801,"Kk",434,151,163,66,2507,271,25,246,168,143,179,115,390,82,3,88,227,15,161,36,-102.5533066,22.8194466,"nelsoni","nelsoni",NA
5028,"Tv",435,214,156,60,3446,335,77,258,243,223,251,165,510,127,4,102,331,16,206,48,-104.09944,22.8038984,"nelsoni","nelsoni",NA
4801,"Kk",436,161,172,66,2664,286,27,259,180,151,190,122,401,84,2,87,239,10,157,41,-102.5025226,22.7425671,"nelsoni","nelsoni",NA
4801,"Kk",437,165,178,67,2709,294,30,264,185,155,195,126,424,84,4,80,234,23,163,40,-102.3375524,22.7202528,"nelsoni","nelsoni",NA
4750,"I",438,156,167,66,2595,278,26,252,174,146,184,118,428,95,3,90,256,14,175,44,-102.6113333,22.713,"nelsoni","nelsoni",NA
4834,"Kl",439,192,169,65,2792,316,59,257,221,165,221,152,440,78,8,68,207,40,207,50,-100.722459,22.705373,"nelsoni","nelsoni",NA
4834,"Kl",440,192,169,65,2792,316,59,257,221,165,221,152,440,78,8,68,207,40,207,50,-100.722459,22.705373,"nelsoni","nelsoni",NA
4750,"I",441,163,175,66,2694,290,28,262,183,153,193,124,390,80,2,85,227,12,152,40,-102.4929644,22.6893544,"nelsoni","nelsoni",NA
4750,"I",442,163,175,66,2694,290,28,262,183,153,193,124,390,80,2,85,227,12,152,40,-102.482675,22.679065,"nelsoni","nelsoni",NA
5028,"Tv",443,219,160,61,3365,343,81,262,247,205,256,171,507,127,4,101,329,16,205,48,-104.0674653,22.6730847,"nelsoni","nelsoni",NA
5028,"Tv",444,217,158,61,3342,339,80,259,245,226,254,170,513,129,4,102,332,16,207,50,-104.09944,22.6682414,"nelsoni","nelsoni",NA
5052,"Xk",445,201,168,64,3012,325,64,261,229,196,231,157,493,86,10,69,236,44,226,53,-100.5553009,22.6529948,"nelsoni","nelsoni",NA
4750,"I",446,166,177,64,2991,297,23,274,190,154,200,124,410,97,3,91,249,13,169,45,-102.8727106,22.64861,"nelsoni","nelsoni",NA
5028,"Tv",447,202,160,61,3339,326,64,262,230,187,239,155,514,131,4,105,334,18,208,48,-103.9626,22.644266,"nelsoni","nelsoni",NA
4883,"Lc",448,177,148,60,3186,293,48,245,204,185,212,132,661,159,3,100,418,17,266,76,-104.1690369,22.6280994,"nelsoni","nelsoni",NA
4801,"Kk",449,170,175,67,2653,298,39,259,189,163,199,133,345,64,5,66,166,25,129,44,-101.687,22.628,"nelsoni","nelsoni",NA
4801,"Kk",450,170,175,67,2653,298,39,259,189,163,199,133,345,64,5,66,166,25,129,44,-101.678,22.628,"nelsoni","nelsoni",NA
4801,"Kk",451,170,176,67,2664,298,39,259,189,163,199,133,350,65,6,65,169,26,132,43,-101.714,22.628,"nelsoni","nelsoni",NA
5008,"Re",452,222,154,58,3545,344,81,263,254,187,257,171,502,87,9,72,241,38,222,39,-100.0261627,22.6020506,"nelsoni","nelsoni",NA
4801,"Kk",453,168,174,67,2627,295,38,257,186,161,197,131,344,64,6,67,167,25,131,42,-101.68032,22.59176,"nelsoni","nelsoni",NA
5028,"Tv",454,172,179,63,3175,306,26,280,198,158,208,128,452,107,5,95,281,16,175,49,-103.027154,22.586382,"nelsoni","nelsoni",NA
5028,"Tv",455,142,159,62,2799,264,11,253,163,130,174,102,471,121,3,95,293,18,174,56,-103.2301267,22.5701533,"nelsoni","nelsoni",NA
4801,"Kk",456,159,167,66,2550,283,33,250,183,152,187,122,398,80,6,73,205,25,171,45,-101.676,22.519,"nelsoni","nelsoni",NA
4835,"Kl",457,164,173,66,2669,291,32,259,183,156,193,126,425,99,4,86,249,20,158,46,-101.90639,22.4603076,"nelsoni","nelsoni",NA
4749,"I",458,164,166,66,2549,288,39,249,188,158,192,128,376,67,7,71,193,28,110,40,-101.4403314,22.4136458,"nelsoni","nelsoni",NA
5028,"Tv",459,206,172,61,3303,340,62,278,240,171,244,160,483,140,2,108,319,18,219,24,-103.7391794,22.3986194,"nelsoni","nelsoni",NA
4835,"Kl",460,170,182,65,2874,301,25,276,192,158,201,129,450,98,5,90,270,22,181,38,-102.268882,22.394199,"nelsoni","nelsoni",NA
5028,"Tv",461,170,168,61,3087,301,30,271,194,156,206,127,595,147,4,102,383,16,244,54,-103.4260131,22.3742669,"nelsoni","nelsoni",NA
4749,"I",462,179,170,66,2526,304,50,254,202,174,206,143,345,58,6,72,167,27,101,31,-101.2253814727,22.32972,"nelsoni","nelsoni",NA
4834,"Kl",463,182,166,66,2501,304,55,249,198,159,209,147,345,61,7,70,160,28,110,29,-100.97611,22.3257277,"nelsoni","nelsoni",NA
4834,"Kl",464,182,166,66,2501,304,55,249,198,159,209,147,345,61,7,70,160,28,110,29,-100.982802,22.324331,"nelsoni","nelsoni",NA
5028,"Tv",465,183,180,62,3276,322,35,287,210,169,221,138,592,144,3,102,379,18,251,47,-103.21,22.3138456,"nelsoni","nelsoni",NA
4835,"Kl",466,165,172,65,2737,292,31,261,192,157,196,126,432,93,7,89,257,24,193,36,-101.85,22.3,"nelsoni","nelsoni",NA
4835,"Kl",467,171,181,64,2972,303,24,279,194,159,204,129,438,103,5,91,267,20,184,37,-102.291327,22.297219,"nelsoni","nelsoni",NA
4835,"Kl",468,164,173,65,2806,292,26,266,184,154,195,124,493,105,8,86,295,27,189,48,-102.1,22.285,"nelsoni","nelsoni",NA
4832,"Kl",469,166,177,65,2867,295,23,272,188,155,198,126,461,105,6,91,276,20,195,36,-102.363115,22.276452,"nelsoni","nelsoni",NA
4834,"Kl",470,180,164,66,2545,301,54,247,203,157,208,145,366,65,8,71,173,29,117,30,-100.871846,22.252659,"nelsoni","nelsoni",NA
4834,"Kl",471,180,163,65,2524,301,54,247,202,157,208,145,354,63,8,70,165,27,116,29,-100.884273,22.245087,"nelsoni","nelsoni",NA
4835,"Kl",472,171,179,64,3011,302,23,279,194,159,204,128,444,112,4,91,268,16,198,35,-102.3264457,22.23,"nelsoni","nelsoni",NA
4835,"Kl",473,163,171,64,2804,290,25,265,183,153,194,123,514,114,8,89,309,28,203,48,-102.1447222,22.225556,"nelsoni","nelsoni",NA
4835,"Kl",474,163,171,64,2804,290,25,265,183,153,194,123,514,114,8,89,309,28,203,48,-102.1447222,22.225556,"nelsoni","nelsoni",NA
4835,"Kl",475,163,171,64,2804,290,25,265,183,153,194,123,514,114,8,89,309,28,203,48,-102.1447222,22.225556,"nelsoni","nelsoni",NA
4835,"Kl",476,163,171,64,2804,290,25,265,183,153,194,123,514,114,8,89,309,28,203,48,-102.1444444,22.225556,"nelsoni","nelsoni",NA
4835,"Kl",477,161,169,65,2726,286,26,260,180,152,191,122,520,113,8,87,309,28,204,49,-102.1172222,22.225556,"nelsoni","nelsoni",NA
4835,"Kl",478,161,169,65,2726,286,26,260,180,152,191,122,520,113,8,87,309,28,204,49,-102.1169444,22.225556,"nelsoni","nelsoni",NA
4835,"Kl",479,172,180,64,3045,305,24,281,196,161,206,129,434,103,5,90,264,20,183,38,-102.2318612,22.2154485,"nelsoni","nelsoni",NA
4749,"I",480,163,163,64,2624,286,35,251,188,156,192,126,421,79,7,76,231,30,188,42,-101.57417,22.1964697,"nelsoni","nelsoni",NA
5028,"Tv",481,177,179,65,2914,308,33,275,200,165,211,136,604,145,6,98,378,24,248,51,-102.88306,22.172734,"nelsoni","nelsoni",NA
5008,"Re",482,180,162,65,2577,301,53,248,202,156,208,143,340,63,7,70,159,25,117,27,-100.9966888901,22.1716888901,"nelsoni","nelsoni",NA
4835,"Kl",483,177,179,63,3128,310,29,281,201,166,211,132,457,97,6,85,265,27,186,40,-102.0755556,22.116667,"nelsoni","nelsoni",NA
4835,"Kl",484,164,162,65,2634,285,36,249,189,157,193,127,412,78,6,73,218,29,118,43,-101.4876472,22.0894455,"nelsoni","nelsoni",NA
4750,"I",485,194,188,64,3195,334,41,293,219,181,231,149,587,147,5,103,377,21,240,44,-102.88306,22.06258,"nelsoni","nelsoni",NA
4835,"Kl",486,179,174,62,3100,312,34,278,210,169,214,136,481,112,3,93,290,17,209,39,-102.2583333,22.025556,"nelsoni","nelsoni",NA
4750,"I",487,189,184,64,3000,326,41,285,212,178,224,147,602,140,6,99,381,24,254,41,-102.6922222,21.95,"nelsoni","nelsoni",NA
5008,"Re",488,166,163,65,2528,288,38,250,188,141,194,130,409,75,8,73,206,32,128,33,-100.97611,21.9328379,"nelsoni","nelsoni",NA
4750,"I",489,189,184,64,3000,326,41,285,212,178,224,147,602,140,6,99,381,24,254,41,-102.7016667,21.917222,"nelsoni","nelsoni",NA
4835,"Kl",490,161,156,63,2666,279,33,246,186,132,191,124,448,81,9,75,228,34,128,39,-101.385692,21.910185,"nelsoni","nelsoni",NA
4835,"Kl",491,161,156,63,2666,279,33,246,186,132,191,124,448,81,9,75,228,34,128,39,-101.383,21.893,"nelsoni","nelsoni",NA
4750,"I",492,187,182,64,2958,323,40,283,209,176,221,145,643,157,5,102,409,20,278,40,-102.7516667,21.884444,"nelsoni","nelsoni",NA
4750,"I",493,197,190,64,3110,338,44,294,220,185,232,153,605,143,4,102,389,18,257,35,-102.7183333,21.881111,"nelsoni","nelsoni",NA
4835,"Kl",494,179,171,63,2911,308,39,269,201,170,211,138,541,122,4,95,333,21,221,42,-102.34759,21.86508,"nelsoni","nelsoni",NA
4750,"I",495,178,173,64,2810,307,38,269,205,169,209,138,604,150,4,100,378,20,271,39,-102.57035,21.85826,"nelsoni","nelsoni",NA
4835,"Kl",496,180,171,63,2919,309,39,270,202,171,213,139,543,121,4,95,335,20,221,43,-102.32307,21.8565,"nelsoni","nelsoni",NA
4835,"Kl",497,179,171,63,2911,308,39,269,201,170,211,138,541,122,4,95,333,21,221,42,-102.3691667,21.846667,"nelsoni","nelsoni",NA
4749,"I",498,173,167,64,2648,297,39,258,197,146,202,136,384,80,7,72,203,31,110,36,-101.138486,21.841087,"nelsoni","nelsoni",NA
4749,"I",499,173,167,64,2648,297,39,258,197,146,202,136,384,80,7,72,203,31,110,36,-101.141618,21.841086,"nelsoni","nelsoni",NA
4749,"I",500,173,167,64,2648,297,39,258,197,146,202,136,384,80,7,72,203,31,110,36,-101.134,21.841,"nelsoni","nelsoni",NA
4749,"I",501,173,167,64,2648,297,39,258,197,146,202,136,384,80,7,72,203,31,110,36,-101.13,21.841,"nelsoni","nelsoni",NA
4750,"I",502,206,193,64,3209,351,50,301,230,194,243,161,586,155,4,109,388,14,268,30,-102.94628,21.82378,"nelsoni","nelsoni",NA
4750,"I",503,187,176,62,3041,323,42,281,218,176,222,145,729,171,7,103,467,23,332,43,-103.2764786,21.78889,"nelsoni","nelsoni",NA
4750,"I",504,202,193,64,3157,346,46,300,233,190,238,158,631,167,3,111,423,12,289,30,-102.8,21.773889,"nelsoni","nelsoni",NA
4750,"I",505,202,193,64,3157,346,46,300,233,190,238,158,631,167,3,111,423,12,289,30,-102.81556,21.75056,"nelsoni","nelsoni",NA
4832,"Kl",506,182,178,64,2767,313,39,274,209,173,213,143,619,152,4,102,393,18,278,35,-102.5786006,21.6838994,"nelsoni","nelsoni",NA
4832,"Kl",507,172,167,64,2723,296,36,260,192,162,202,133,593,138,7,98,369,24,254,36,-102.23694,21.655133255,"nelsoni","nelsoni",NA
4832,"Kl",508,158,160,62,2595,283,28,255,175,149,188,122,648,170,4,102,420,16,282,48,-103.167839,21.561903,"nelsoni","nelsoni",NA
4832,"Kl",509,180,173,64,2833,308,39,269,202,170,212,140,612,145,7,99,384,23,268,33,-102.1641826,21.52417,"nelsoni","nelsoni",NA
4832,"Kl",510,183,193,65,3074,324,28,296,216,170,218,141,620,142,6,102,393,23,269,31,-102.43,21.52,"nelsoni","nelsoni",NA
4832,"Kl",511,183,166,63,2776,310,47,263,209,175,214,143,623,142,6,99,383,22,279,33,-101.9602176,21.3669672,"nelsoni","nelsoni",NA
4832,"Kl",512,183,166,63,2776,310,47,263,209,175,214,143,623,142,6,99,383,22,279,33,-101.9602176,21.3669672,"nelsoni","nelsoni",NA
